COD_SAIDA,COD_OP,COD_OS,SKU,NOME_ARQUIVO,ESCOLA,TIRAGEM,PAGINACAO,MARCA,REGIAO,SEGMENTO,ENSINO,TURNO,MODELO,MATERIAL,SEPARACAO,MIOLO_PAPEL,MIOLO_FORMATO,MIOLO_GRAMATURA,MIOLO_COR,CAPA_TIPO,ACABAMENTO1,REFILE,FORMATO_FINAL,MAQUINARIO,DATA_SAIDA,DATA_ENTREGA
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Bangu,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Campo Grande 2,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Duque de Caxias,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Guadalupe,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Iguaçuano,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Ilha do Governador,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Irajá,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Madureira 2,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Nilópolis,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Norte Shopping,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Realengo,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Santa Cruz,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,São Gonçalo,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,São João de Meriti,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Taquara,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Tijuca,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Três Rios,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Vila Valqueire,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Bonsucesso,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Itaguai,15,8,ELITE,RJ,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,CEAC Gama,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Goiânia Parque das Laranjeiras,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Guará,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Dourados,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Mace Campo Grande,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05a630315282017ba01dc66a1cc4fde8afda2d250bf8441a551bf0625f695c6708,Bolsão 2025 - versão 3 - 6º Ano,Ponta Porã,15,8,ELITE,CENTRO,EFAF,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
